TIMESTAMP,AZIMUTH,DISTANCE,SIGNAL_STRENGTH
-1,233375,381,183
-1,235750,355,191
-1,238375,332,183
-1,244937,77,112
-1,247875,74,183
-1,250625,69,191
-1,253187,69,191
-1,255750,72,199
-1,258312,66,191
-1,261062,60,191
-1,263812,62,191
-1,266562,62,191
-1,269125,60,183
-1,271812,57,183
-1,274562,56,191
-1,277312,57,191
-1,280625,150,175
-1,283187,200,199
-1,285750,197,199
-1,288312,196,199
-1,290687,193,199
-1,293062,195,199
-1,295812,195,199
-1,298375,194,199
-1,300562,194,199
-1,303125,198,199
-1,305687,199,199
-1,308250,204,199
-1,310437,205,199
-1,312625,207,199
-1,314812,209,199
-1,317375,214,199
-1,319937,200,191
-1,322500,193,191
-1,325250,168,199
-1,327812,156,191
-1,330375,159,191
-1,333062,164,191
-1,336750,174,159
-1,340250,158,159
-1,343875,163,167
-1,347000,150,175
-1,350125,145,167
-1,352625,138,175
-1,355750,133,175
-1,358687,135,183
1504844424228,1625,126,183
-1,4187,124,191
-1,7000,122,175
-1,9562,112,199
-1,17687,53,98
-1,20812,42,183
-1,23750,40,175
-1,27187,49,167
-1,30312,38,175
-1,32875,38,191
-1,36562,40,167
-1,39625,28,175
-1,43125,19,183
-1,53187,25,70
-1,55750,18,191
-1,58312,18,183
-1,60875,19,191
-1,63625,14,199
-1,65812,13,199
-1,68937,14,175
-1,72062,24,175
-1,75187,20,175
-1,83875,22,84
-1,96250,22,40
-1,104250,51,98
-1,106750,54,191
-1,110062,58,183
-1,112625,53,191
-1,116062,51,183
-1,119000,64,159
-1,127562,52,98
-1,133437,54,159
-1,136000,65,191
-1,138562,65,183
-1,141125,65,191
-1,143875,66,183
-1,146625,67,191
-1,149000,70,191
-1,151562,74,191
-1,154250,85,191
-1,167062,175,35
-1,179687,153,35
-1,182250,138,199
-1,184812,141,191
-1,187937,222,175
-1,190500,162,183
-1,193750,193,175
-1,197250,188,159
-1,204937,319,91
-1,207687,342,191
-1,210250,344,191
-1,212812,345,191
-1,215500,349,191
-1,218062,344,183
-1,221000,354,191
-1,223625,358,191
-1,226375,363,191
-1,229125,375,191
-1,231875,381,191
-1,234687,366,191
-1,237437,340,183
-1,244812,74,98
-1,247875,76,183
-1,250437,67,191
-1,253187,66,191
-1,255937,71,199
-1,258687,69,191
-1,261250,63,183
-1,263812,61,191
-1,266375,61,191
-1,269125,59,183
-1,271812,58,183
-1,274562,55,191
-1,277312,53,191
-1,280625,148,175
-1,283187,198,199
-1,285750,193,199
-1,288312,192,199
-1,290687,192,199
-1,292875,196,199
-1,295250,192,199
-1,297812,192,199
-1,300187,193,199
-1,302375,195,199
-1,304562,197,199
-1,306750,199,199
-1,308937,203,199
-1,311125,206,199
-1,313375,207,199
-1,315875,210,199
-1,318437,212,191
-1,321000,193,199
-1,323750,177,199
-1,326500,162,199
-1,329250,158,199
-1,332000,158,191
-1,340562,166,84
-1,343687,154,167
-1,346812,149,167
-1,349750,147,175
-1,353000,137,175
-1,356125,134,175
-1,359250,136,175
1504844424228,2000,130,183
-1,4937,123,175
-1,7687,118,191
-1,10312,112,199
-1,18375,44,98
-1,21562,39,167
-1,24437,39,175
-1,27562,42,167
-1,30687,38,175
-1,33250,38,191
-1,36875,33,159
-1,40000,15,183
-1,46062,29,183
-1,54062,14,98
-1,56625,17,183
-1,59375,19,183
-1,61750,17,199
-1,63937,17,199
-1,66187,13,199
-1,69687,28,167
-1,72812,17,183
-1,76312,20,167
-1,84750,13,98
-1,97312,19,40
-1,104562,52,98
-1,107125,54,191
-1,109875,58,183
-1,112625,53,191
-1,116062,53,183
-1,119562,68,159
-1,128125,44,98
-1,136937,64,98
-1,139500,64,191
-1,142000,68,191
-1,144562,68,199
-1,147312,72,191
-1,149875,71,191
-1,152625,74,191
-1,155562,94,191
-1,168187,238,45
-1,180812,143,35
-1,183375,153,191
-1,186062,145,199
-1,189750,212,183
-1,192875,176,183
-1,203125,248,70
-1,205687,336,191
-1,208375,340,191
-1,211125,345,191
-1,213875,346,191
-1,216625,347,191
-1,219375,346,191
-1,222125,351,191
-1,224687,362,191
-1,227312,365,191
-1,229875,374,191
-1,232625,384,191
-1,235375,358,191
-1,238187,334,191
-1,244812,74,112
-1,247312,72,183
-1,250062,68,191
-1,252812,68,191
-1,255562,73,199
-1,258312,71,191
-1,261062,63,191
-1,263812,61,191
-1,266562,62,191
-1,269125,59,183
-1,271687,60,183
-1,274250,58,191
-1,276937,57,183
-1,280250,132,183
-1,282437,201,199
-1,284625,194,199
-1,286812,194,199
-1,289375,194,199
-1,291562,194,199
-1,293812,195,199
-1,296000,195,199
-1,298375,193,199
-1,300750,197,199
-1,302937,199,199
-1,305125,199,199
-1,307312,204,199
-1,309500,204,199
-1,311687,207,199
-1,313875,209,199
-1,316437,214,199
-1,319000,208,199
-1,321562,197,199
-1,324125,172,199
-1,326687,162,199
-1,329250,157,199
-1,331812,160,191
-1,335500,179,159
-1,338937,161,159
-1,342625,159,159
-1,345687,152,167
-1,348812,142,167
-1,351937,142,167
-1,355062,137,159
-1,358125,132,175
1504844424229,875,128,183
-1,4000,126,183
-1,7000,122,175
-1,9375,114,199
-1,14375,65,191
-1,17500,51,183
-1,20625,43,175
-1,23562,43,175
-1,27000,40,167
-1,29937,38,175
-1,32312,38,191
-1,35437,40,175
-1,38562,28,159
-1,41125,17,191
-1,53000,15,70
-1,55562,18,191
-1,58125,20,183
-1,60687,18,191
-1,63250,18,199
-1,65625,15,199
-1,68187,22,191
-1,71500,23,159
-1,74437,20,175
-1,83312,17,98
-1,95687,18,45
-1,104250,44,98
-1,106750,57,191
-1,110062,57,183
-1,112625,56,191
-1,116062,56,191
-1,119562,65,159
-1,127937,47,98
-1,136937,64,84
-1,139500,66,191
-1,142000,69,191
-1,144750,66,191
-1,147500,69,191
-1,150250,73,191
-1,153000,76,199
-1,155750,99,191
-1,168375,1,50
-1,181187,138,45
-1,183687,151,183
-1,186250,163,199
-1,189937,205,183
-1,193250,176,191
-1,203437,254,65
-1,206187,341,191
-1,208937,344,191
-1,211687,346,191
-1,214250,351,191
-1,217000,346,191
-1,219750,348,191
-1,222500,355,183
-1,225062,361,191
-1,227687,370,191
-1,230250,377,191
-1,233000,383,191
-1,235750,354,191
-1,242250,126,191
-1,244812,78,191
-1,247312,73,191
-1,249875,69,183
-1,252625,68,191
-1,255375,71,191
-1,258125,69,191
-1,260875,62,191
-1,263625,61,191
-1,266375,62,191
-1,269125,64,183
-1,271687,57,191
-1,274375,58,191
-1,277125,57,191
-1,280437,131,183
-1,283000,199,199
-1,285562,195,199
-1,287750,192,199
-1,289937,196,199
-1,292125,193,199
-1,294312,193,199
-1,296500,196,199
-1,298750,196,199
-1,301250,199,199
-1,303500,195,199
-1,305687,199,199
-1,307875,202,199
-1,310250,206,199
-1,312437,207,199
-1,314625,209,199
-1,317187,214,199
-1,319750,199,191
-1,322312,192,199
-1,324875,170,199
-1,327625,157,191
-1,330000,159,199
-1,332562,158,191
-1,340750,166,98
-1,348437,150,98
-1,351562,142,175
-1,354687,137,167
-1,357750,131,183
1504844424229,1062,136,175
-1,3625,119,175
-1,6437,121,183
-1,8812,114,199
-1,13250,91,199
-1,16375,48,175
-1,19500,40,183
-1,22437,44,175
-1,25562,54,175
-1,28687,39,167
-1,31437,38,183
-1,34000,40,191
-1,37625,28,159
-1,40750,19,183
-1,52062,20,70
-1,54625,22,191
-1,57375,20,191
-1,59750,18,191
-1,61937,19,199
-1,64125,15,199
-1,66875,17,199
-1,74437,20,98
-1,83312,19,98
-1,95875,8,45
-1,103875,47,98
-1,106437,58,191
-1,109500,60,191
-1,112062,55,191
-1,114812,54,191
-1,118062,61,159
-1,126875,51,84
-1,131812,52,175
-1,134875,63,159
-1,137437,68,199
-1,140000,64,199
-1,142562,71,191
-1,145125,69,191
-1,147875,71,191
-1,150625,72,191
-1,153375,77,191
-1,160687,114,191
-1,173312,1,40
-1,183875,141,70
-1,186437,163,199
-1,189750,207,175
-1,192687,178,183
-1,196312,207,159
-1,200375,223,191
-1,202937,340,191
-1,205500,338,191
-1,208187,340,183
-1,210937,348,191
-1,213687,348,191
-1,216437,348,191
-1,219187,348,191
-1,222125,356,191
-1,224687,362,191
-1,227312,367,191
-1,230062,372,191
-1,232625,381,191
-1,235375,359,191
-1,238187,334,191
-1,244937,74,112
-1,247500,73,191
-1,250062,69,183
-1,252625,68,191
-1,255187,71,191
-1,257937,69,191
-1,260687,63,183
-1,263437,61,191
-1,266187,62,191
-1,268937,57,191
-1,271687,57,191
-1,274375,55,183
-1,277125,58,191
-1,280437,133,183
-1,282625,200,199
-1,285187,199,199
-1,287562,192,199
-1,289750,195,199
-1,291937,193,199
-1,294500,194,199
-1,297062,195,199
-1,299625,196,199
-1,302562,198,199
-1,305125,197,199
-1,307500,204,199
-1,309687,204,199
-1,311875,207,199
-1,314437,210,199
-1,317000,215,199
-1,319562,200,191
-1,322312,192,191
-1,324875,169,191
-1,327437,158,199
-1,330187,158,199
-1,332750,158,191
-1,341687,165,84
-1,344812,151,167
-1,347750,145,175
-1,351000,146,175
-1,354125,141,175
-1,357062,128,191
1504844424229,687,128,183
-1,3812,123,183
-1,6437,124,191
-1,8812,110,199
-1,13250,96,199
-1,16000,52,183
-1,18750,48,183
-1,21937,38,175
-1,24625,45,167
-1,27937,44,167
-1,31062,38,175
-1,33625,38,191
-1,37250,33,167
-1,40375,25,183
-1,45875,18,183
-1,53875,18,98
-1,56437,19,191
-1,59187,19,191
-1,61562,18,199
-1,63750,18,199
-1,66500,17,199
-1,70000,24,175
-1,73187,18,183
-1,82187,15,84
-1,94625,14,50
-1,103500,44,84
-1,106250,58,191
-1,108937,59,191
-1,111687,56,191
-1,114250,54,191
-1,123750,65,84
-1,126312,28,175
-1,130500,47,175
-1,137812,66,112
-1,140375,65,191
-1,143125,68,191
-1,145875,67,191
-1,148625,71,191
-1,151187,76,191
-1,153937,76,191
-1,166687,136,35
-1,179500,151,45
-1,182062,140,199
-1,184437,143,191
-1,187562,190,191
-1,190687,165,159
-1,193750,190,183
-1,203625,262,72
-1,206187,339,191
-1,209312,342,183
-1,211875,347,191
-1,214437,349,191
-1,217000,347,183
-1,219750,348,191
-1,222312,355,191
-1,224875,365,191
-1,227500,368,191
-1,230250,377,191
-1,233000,379,183
-1,235750,356,191
-1,242250,123,191
-1,244812,73,191
-1,247875,71,183
-1,250437,68,191
-1,253000,67,191
-1,255562,73,191
-1,258125,71,191
-1,260687,61,183
-1,263250,59,199
-1,265812,62,191
-1,268375,60,191
-1,271125,59,191
-1,273875,57,191
-1,276625,57,183
-1,279875,117,191
-1,282062,199,199
-1,284250,197,199
-1,286500,193,199
-1,288687,193,199
-1,291250,193,199
-1,293625,195,199
-1,295812,193,199
-1,298000,194,199
-1,300187,197,199
-1,302375,199,199
-1,304750,199,199
-1,307125,202,199
-1,309312,204,199
-1,311500,206,199
-1,313687,209,199
-1,316437,214,199
-1,319000,206,199
-1,321562,197,191
-1,324125,174,199
-1,326687,161,199
-1,329250,158,191
-1,331625,158,191
-1,335500,171,159
-1,339125,167,159
-1,342812,160,167
-1,345875,147,175
-1,349000,144,167
-1,351562,138,175
-1,354687,137,175
-1,357562,133,167
1504844424229,1062,128,175
-1,3625,128,183
-1,6812,122,183
-1,9375,112,199
-1,13812,72,183
-1,16937,45,175
-1,19875,45,183
-1,22437,42,175
-1,25750,47,175
-1,28687,43,159
-1,31437,39,183
-1,34500,38,191
-1,41625,25,112
-1,53000,22,70
-1,55562,18,191
-1,58125,19,183
-1,60687,18,191
-1,63062,18,199
-1,65250,19,199
-1,68000,20,191
-1,75375,24,98
-1,84437,12,84
-1,96812,25,45
-1,104250,54,98
-1,106937,54,191
-1,110187,59,183
-1,112750,55,191
-1,116250,54,191
-1,119750,67,159
-1,128125,48,98
-1,136750,61,84
-1,138937,69,183
-1,141500,66,191
-1,144250,67,191
-1,146937,74,191
-1,149687,71,191
-1,152437,74,191
-1,155187,93,191
-1,168000,1,40
-1,180625,143,65
-1,183687,149,191
-1,186250,155,199
-1,189562,210,191
-1,192687,179,175
-1,202562,242,84
-1,205125,340,191
-1,207687,339,191
-1,210250,348,191
-1,213000,347,191
-1,215687,349,191
-1,218437,348,191
-1,221562,354,191
-1,224187,357,191
-1,226937,366,191
-1,229687,375,183
-1,232437,382,191
-1,235250,358,191
-1,238000,334,191
-1,244812,74,112
-1,247312,76,191
-1,250062,69,183
-1,252812,70,191
-1,255562,70,191
-1,258312,69,191
-1,261062,63,191
-1,263812,61,191
-1,266562,61,191
-1,269125,58,183
-1,271812,56,191
-1,274562,56,191
-1,277312,56,191
-1,280625,149,175
-1,282812,197,199
-1,285000,195,199
-1,287187,193,199
-1,289750,193,199
-1,292312,193,199
-1,294875,192,199
-1,297250,192,199
-1,299437,194,199
-1,302000,196,199
-1,304562,197,199
-1,307500,199,199
-1,309687,204,199
-1,311875,206,199
-1,314062,208,199
-1,316250,212,199
-1,319000,207,191
-1,321562,194,199
-1,324312,173,199
-1,326875,160,191
-1,329250,157,191
-1,331812,160,191
-1,340562,168,98
-1,344062,151,159
-1,347000,151,175
-1,350125,147,175
-1,352812,135,183
-1,355562,130,175
-1,358875,126,167
1504844424229,1625,127,175
-1,4375,126,183
-1,7187,118,183
-1,9562,111,199
-1,17687,51,98
-1,20812,44,175
-1,23937,45,183
-1,27000,45,175
-1,29937,43,159
-1,32687,37,191
-1,36375,37,175
-1,39437,27,175
-1,43312,20,175
-1,52812,20,84
-1,55562,18,191
-1,58125,19,191
-1,60875,18,191
-1,63062,18,199
-1,65250,18,199
-1,68375,20,191
-1,71500,23,159
-1,74625,23,175
-1,83312,17,84
-1,95687,18,45
-1,104250,53,98
-1,106750,55,191
-1,110187,60,183
-1,112750,53,191
-1,116250,50,183
-1,119750,70,167
-1,127937,44,98
-1,136750,60,84
-1,139312,64,191
-1,142000,68,191
-1,144562,67,199
-1,147312,71,191
-1,150062,74,191
-1,152812,73,199
-1,155562,96,191
-1,168187,1,35
-1,180812,128,65
-1,183375,150,191
-1,186062,147,199
-1,189750,209,175
-1,192875,179,191
-1,202750,239,84
-1,205500,338,191
-1,208062,339,191
-1,210750,347,191
-1,213500,346,191
-1,216062,342,191
-1,218812,349,191
-1,221750,354,191
-1,224500,358,191
-1,227312,369,191
-1,230062,377,191
-1,232812,383,191
-1,235562,356,191
-1,238375,331,191
-1,244625,77,112
-1,247187,76,191
-1,249875,69,191
-1,252437,66,191
-1,254812,73,191
-1,257375,68,191
-1,259937,64,183
-1,262687,62,191
-1,265437,61,191
-1,268187,59,191
-1,270937,57,183
-1,273687,56,191
-1,276437,57,191
-1,279687,97,191
-1,281875,197,199
-1,284062,195,199
-1,286125,196,199
-1,288312,194,199
-1,290500,192,199
-1,292687,193,199
-1,294875,195,199
-1,297062,192,199
-1,299250,195,199
-1,301437,194,199
-1,303625,197,199
-1,305875,199,199
-1,308250,203,199
-1,310812,203,199
-1,313000,207,199
-1,315187,210,199
-1,317750,215,191
-1,320125,194,199
-1,322687,188,199
-1,325250,166,199
-1,327812,156,191
-1,330375,158,191
-1,332937,164,199
-1,341125,165,98
-1,344625,155,159
-1,347562,142,175
-1,350812,143,167
-1,353937,138,183
-1,357062,132,183
